# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=25, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
22.3000  2.011818288653740e-23  -4.467118102570391e-23  9.977572071156045e-46  7.989272689211702e-45
22.3100  1.967639405150536e-23  -4.369021623697752e-23  9.544174974169271e-46  7.642241611325549e-45
22.3200  1.924430675740571e-23  -4.273079311996489e-23  9.129603403306191e-46  7.310284567547838e-45
22.3300  1.882170796151532e-23  -4.179243862647348e-23  8.733039631737762e-46  6.992746785096590e-45
22.3400  1.840838929946084e-23  -4.087469009629719e-23  8.353701452341678e-46  6.689001932640385e-45
22.3500  1.800414698248363e-23  -3.997709502909941e-23  7.990840634828226e-46  6.398450884883395e-45
22.3600  1.760878169696077e-23  -3.909921086130564e-23  7.643741449884205e-46  6.120520540813265e-45
22.3700  1.722209850613246e-23  -3.824060474789531e-23  7.311719257423766e-46  5.854662693280920e-45
22.3800  1.684390675398756e-23  -3.740085334898548e-23  6.994119156161592e-46  5.600352947682592e-45
22.3900  1.647401997125968e-23  -3.657954262110114e-23  6.690314691844775e-46  5.357089687611171e-45
22.4000  1.611225578348765e-23  -3.577626761302895e-23  6.399706621595323e-46  5.124393085436745e-45
22.4100  1.575843582109489e-23  -3.499063226615421e-23  6.121721731926161e-46  4.901804155864616e-45
22.4200  1.541238563144345e-23  -3.422224921918216e-23  5.855811708099068e-46  4.688883850604094e-45
22.4300  1.507393459281927e-23  -3.347073961714769e-23  5.601452052594500e-46  4.485212192362238e-45
22.4400  1.474291583030632e-23  -3.273573292461905e-23  5.358141050559937e-46  4.290387446454467e-45
22.4500  1.441916613350817e-23  -3.201686674300356e-23  5.125398780196236e-46  4.104025328397987e-45
22.4600  1.410252587607624e-23  -3.131378663186525e-23  4.902766166129915e-46  3.925758245925109e-45
22.4700  1.379283893700531e-23  -3.062614593416632e-23  4.689804073904260e-46  3.755234573921335e-45
22.4800  1.348995262365731e-23  -2.995360560534612e-23  4.486092443803113e-46  3.592117960858043e-45
22.4900  1.319371759647546e-23  -2.929583404615375e-23  4.291229462298906e-46  3.436086665351746e-45
22.5000  1.290398779535167e-23  -2.865250693915132e-23  4.104830769490572e-46  3.286832921541318e-45
22.5100  1.262062036761092e-23  -2.802330708880770e-23  3.926528700968098e-46  3.144062332031410e-45
22.5200  1.234347559757707e-23  -2.740792426510378e-23  3.755971562608322e-46  3.007493287204656e-45
22.5300  1.207241683768533e-23  -2.680605505057201e-23  3.592822936871487e-46  2.876856409757307e-45
22.5400  1.180731044110758e-23  -2.621740269069504e-23  3.436761019230318e-46  2.751894023362626e-45
22.5500  1.154802569585710e-23  -2.564167694758935e-23  3.287477983422676e-46  2.632359644414018e-45
22.5600  1.129443476034042e-23  -2.507859395690217e-23  3.144679374275850e-46  2.518017495845406e-45
22.5700  1.104641260032441e-23  -2.452787608785072e-23  3.008083526904795e-46  2.408642042069821e-45
22.5800  1.080383692728755e-23  -2.398925180633507e-23  2.877421011138752e-46  2.304017544118948e-45
22.5900  1.056658813812496e-23  -2.346245554105691e-23  2.752434100080360e-46  2.203937634106126e-45
22.6000  1.033454925617756e-23  -2.294722755257835e-23  2.632876261749055e-46  2.108204908173451e-45
22.6100  1.010760587355610e-23  -2.244331380525614e-23  2.518511672806004e-46  2.016630537120097e-45
22.6200  9.885646094731870e-24  -2.195046584198817e-23  2.409114753401447e-46  1.929033893943812e-45
22.6300  9.668560481366008e-24  -2.146844066171050e-23  2.304469722226923e-46  1.845242197560960e-45
22.6400  9.456241998350439e-24  -2.099700059958449e-23  2.204370170894758e-46  1.765090172002328e-45
22.6500  9.248585961033677e-24  -2.053591320981507e-23  2.108618656805286e-46  1.688419720412489e-45
22.6600  9.045489983605571e-24  -2.008495115104214e-23  2.017026313698746e-46  1.615079613209715e-45
22.6700  8.846853928615475e-24  -1.964389207424888e-23  1.929412479123690e-46  1.544925189791303e-45
22.6800  8.652579857599000e-24  -1.921251851313145e-23  1.845604338087093e-46  1.477818073195982e-45
22.6900  8.462571982788979e-24  -1.879061777687620e-23  1.765436582183280e-46  1.413625897160564e-45
22.7000  8.276736619886851e-24  -1.837798184529147e-23  1.688751083529314e-46  1.352222045032466e-45
22.7100  8.094982141871159e-24  -1.797440726624217e-23  1.615396582863696e-46  1.293485400023127e-45
22.7200  7.917218933820417e-24  -1.757969505533677e-23  1.545228391193160e-46  1.237300106309698e-45
22.7300  7.743359348728031e-24  -1.719365059781706e-23  1.478108104399074e-46  1.183555340513793e-45
22.7400  7.573317664287526e-24  -1.681608355260243e-23  1.413903330240530e-46  1.132145093106536e-45
22.7500  7.407010040626741e-24  -1.644680775844127e-23  1.352487427215620e-46  1.082967959308760e-45
22.7600  7.244354478970184e-24  -1.608564114212326e-23  1.293739254765843e-46  1.035926939073893e-45
22.7700  7.085270781209139e-24  -1.573240562870731e-23  1.237542934330908e-46  9.909292457590101e-46
22.7800  6.929680510359600e-24  -1.538692705372084e-23  1.183787620782632e-46  9.478861231066785e-46
22.7900  6.777506951888539e-24  -1.504903507728717e-23  1.132367283787098e-46  9.067126701765725e-46
22.8000  6.628675075889438e-24  -1.471856310013858e-23  1.083180498663805e-46  8.673276738815651e-46
22.8100  6.483111500088427e-24  -1.439534818147378e-23  1.036130246329302e-46  8.296534487979664e-46
22.8200  6.340744453662803e-24  -1.407923095861914e-23  9.911237219306984e-47  7.936156839339496e-46
22.8300  6.201503741854080e-24  -1.377005556845418e-23  9.480721517915794e-47  7.591432961539138e-46
22.8400  6.065320711358124e-24  -1.346766957056245e-23  9.068906183092688e-47  7.261682899696732e-46
22.8500  5.932128216475313e-24  -1.317192387207013e-23  8.674978924580552e-47  6.946256234219145e-46
22.8600  5.801860586004023e-24  -1.288267265413501e-23  8.298162735679897e-47  6.644530797873785e-46
22.8700  5.674453590861125e-24  -1.259977330004981e-23  7.937714360632400e-47  6.355911448587134e-46
22.8800  5.549844412413529e-24  -1.232308632492435e-23  7.592922828576877e-47  6.079828895549409e-46
22.8900  5.427971611505155e-24  -1.205247530691185e-23  7.263108051185995e-47  5.815738576309840e-46
22.9000  5.308775098164056e-24  -1.178780681994546e-23  6.947619481217636e-47  5.563119582647724e-46
22.9100  5.192196101974771e-24  -1.152895036795191e-23  6.645834829334928e-47  5.321473633100559e-46
22.9200  5.078177143101289e-24  -1.127577832050980e-23  6.357158836663935e-47  5.090324090122595e-46
22.9300  4.966662003946335e-24  -1.102816584992077e-23  6.081022100667930e-47  4.869215019935206e-46
22.9400  4.857595701433018e-24  -1.078599086966264e-23  5.816879952022293e-47  4.657710293214672e-46
22.9500  4.750924459895156e-24  -1.054913397419406e-23  5.564211380274764e-47  4.455392724843477e-46
22.9600  4.646595684562927e-24  -1.031747838008099e-23  5.322518006171937e-47  4.261863251028370e-46
22.9700  4.544557935630758e-24  -1.009090986841613e-23  5.091323098624907e-47  4.076740142162037e-46
22.9800  4.444760902894694e-24  -9.869316728502687e-24  4.870170634375150e-47  3.899658249875816e-46
22.9900  4.347155380946695e-24  -9.652589702774878e-24  4.658624398505780e-47  3.730268286798268e-46
23.0000  4.251693244913682e-24  -9.440621932927991e-24  4.456267124024052e-47  3.568236137598983e-46
23.0100  4.158327426729330e-24  -9.233308907231367e-24  4.262699668817906e-47  3.413242199958651e-46
23.0200  4.067011891926937e-24  -9.030548408998381e-24  4.077540228363159e-47  3.264980754165514e-46
23.0300  3.977701616941905e-24  -8.832240466188023e-24  3.900423582628462e-47  3.123159360094736e-46
23.0400  3.890352566912652e-24  -8.638287302113194e-24  3.731000375692502e-47  2.987498280381253e-46
23.0500  3.804921673969018e-24  -8.448593287231443e-24  3.568936426652610e-47  2.857729928648346e-46
23.0600  3.721366815997438e-24  -8.263064891994358e-24  3.413912070465487e-47  2.733598341703578e-46
23.0700  3.639646795872434e-24  -8.081610640732375e-24  3.265621527419937e-47  2.614858674661023e-46
23.0800  3.559721321144168e-24  -7.904141066552250e-24  3.123772299997887e-47  2.501276717993938e-46
23.0900  3.481550984172067e-24  -7.730568667224986e-24  2.988084595934035e-47  2.392628435565287e-46
23.1000  3.405097242694686e-24  -7.560807862042432e-24  2.858290776336132e-47  2.288699522724887e-46
23.1100  3.330322400826262e-24  -7.394774949621299e-24  2.734134827777334e-47  2.189284983601539e-46
23.1200  3.257189590470577e-24  -7.232388066633799e-24  2.615371857319349e-47  2.094188726756390e-46
23.1300  3.185662753142967e-24  -7.073567147444530e-24  2.501767609470327e-47  2.003223178399947e-46
23.1400  3.115706622191509e-24  -6.918233884633722e-24  2.393098004124710e-47  1.916208912409828e-46
23.1500  3.047286705408632e-24  -6.766311690387404e-24  2.289148694573662e-47  1.832974296419489e-46
23.1600  2.980369268024564e-24  -6.617725658735398e-24  2.189714644714243e-47  1.753355153279836e-46
23.1700  2.914921316074244e-24  -6.472402528618575e-24  2.094599724623406e-47  1.677194437225971e-46
23.1800  2.850910580129486e-24  -6.330270647767136e-24  2.003616323699108e-47  1.604341924110335e-46
23.1900  2.788305499388385e-24  -6.191259937372113e-24  1.916584980605447e-47  1.534653915091221e-46
23.2000  2.727075206114109e-24  -6.055301857532682e-24  1.833334029291937e-47  1.467992953192215e-46
23.2100  2.667189510415413e-24  -5.922329373462222e-24  1.753699260388672e-47  1.404227552173486e-46
23.2200  2.608618885361367e-24  -5.792276922436503e-24  1.677523597309525e-47  1.343231937180116e-46
23.2300  2.551334452422965e-24  -5.665080381467658e-24  1.604656786424487e-47  1.284885796655939e-46
23.2400  2.495307967234420e-24  -5.540677035688044e-24  1.534955100690043e-47  1.229074045033513e-46
23.2500  2.440511805667147e-24  -5.419005547428367e-24  1.468281056152971e-47  1.175686595732172e-46
23.2600  2.386918950209554e-24  -5.300005925974854e-24  1.404503140768428e-47  1.124618144016389e-46
23.2700  2.334502976645927e-24  -5.183619497990536e-24  1.343495554997383e-47  1.075767959286139e-46
23.2800  2.283238041027841e-24  -5.069788878586086e-24  1.285137963671758e-47  1.029039686389587e-46
23.2900  2.233098866931679e-24  -4.958457943025910e-24  1.229315258637837e-47  9.843411555661707e-47
23.3000  2.184060732995970e-24  -4.849571799055589e-24  1.175917331709763e-47  9.415842006452170e-47
23.3100  2.136099460732399e-24  -4.743076759836979e-24  1.124838857485283e-47  9.006844851414859e-47
23.3200  2.089191402604494e-24  -4.638920317477658e-24  1.075979085595351e-47  8.615613359046278e-47
23.3300  2.043313430368084e-24  -4.537051117141661e-24  1.029241641977820e-47  8.241375839944252e-47
23.3400  1.998442923667814e-24  -4.437418931728727e-24  9.845343387832259e-48  7.883394124679635e-47
23.3500  1.954557758884069e-24  -4.339974637109584e-24  9.417689925377233e-48  7.540962107784884e-47
23.3600  1.911636298224813e-24  -4.244670187905065e-24  9.008612502045011e-48  7.213404354987559e-47
23.3700  1.869657379056977e-24  -4.151458593797098e-24  8.617304228005888e-48  6.900074770941655e-47
23.3800  1.828600303472116e-24  -4.060293896359903e-24  8.242993262408739e-48  6.600355324828823e-47
23.3900  1.788444828081206e-24  -3.971131146399970e-24  7.884941290953969e-48  6.313654831315818e-47
23.4000  1.749171154033547e-24  -3.883926381793645e-24  7.542442069596337e-48  6.039407784463692e-47
23.4100  1.710759917254840e-24  -3.798636605811389e-24  7.214820031505137e-48  5.777073242288582e-47
23.4200  1.673192178899638e-24  -3.715219765918036e-24  6.901428954534033e-48  5.526133759773999e-47
23.4300  1.636449416013462e-24  -3.633634733038587e-24  6.601650686572201e-48  5.286094368230006e-47
23.4400  1.600513512399958e-24  -3.553841281279318e-24  6.314893926262512e-48  5.056481598986077e-47
23.4500  1.565366749688631e-24  -3.475800068094216e-24  6.040593056681879e-48  4.836842549491977e-47
23.4600  1.530991798598709e-24  -3.399472614886940e-24  5.778207029683124e-48  4.626743989984500e-47
23.4700  1.497371710394862e-24  -3.324821288038768e-24  5.527218298697886e-48  4.425771508958067e-47
23.4800  1.464489908530542e-24  -3.251809280353158e-24  5.287131797895462e-48  4.233528695753617e-47
23.4900  1.432330180474842e-24  -3.180400592907786e-24  5.057473965684099e-48  4.049636358653493e-47
23.5000  1.400876669718825e-24  -3.110560017305097e-24  4.837791810628544e-48  3.873731776940042e-47
23.5100  1.370113867957401e-24  -3.042253118312643e-24  4.627652017941499e-48  3.705467985442648e-47
23.5200  1.340026607442874e-24  -2.975446216884616e-24  4.426640094786485e-48  3.544513090161978e-47
23.5300  1.310600053506421e-24  -2.910106373556242e-24  4.234359552706331e-48  3.390549613621554e-47
23.5400  1.281819697243780e-24  -2.846201372202812e-24  4.050431125564586e-48  3.243273868655379e-47
23.5500  1.253671348361565e-24  -2.783699704155372e-24  3.874492021457352e-48  3.102395359396419e-47
23.5600  1.226141128180680e-24  -2.722570552665215e-24  3.706195207119886e-48  2.967636208284434e-47
23.5700  1.199215462793360e-24  -2.662783777709541e-24  3.545208723416548e-48  2.838730607962942e-47
23.5800  1.172881076370498e-24  -2.604309901130772e-24  3.391215030563885e-48  2.715424296984215e-47
23.5900  1.147124984615930e-24  -2.547120092102199e-24  3.243910381795358e-48  2.597474058288125e-47
23.6000  1.121934488364465e-24  -2.491186152912814e-24  3.103004224232272e-48  2.484647239465650e-47
23.6100  1.097297167320501e-24  -2.436480505064281e-24  2.968218625779147e-48  2.376721293860743e-47
23.6200  1.073200873934140e-24  -2.382976175673234e-24  2.839287726913117e-48  2.273483341605438e-47
23.6300  1.049633727411777e-24  -2.330646784172163e-24  2.715957216286023e-48  2.174729749722296e-47
23.6400  1.026584107858219e-24  -2.279466529302346e-24  2.597983829104842e-48  2.080265730466036e-47
23.6500  1.004040650547441e-24  -2.229410176392417e-24  2.485134867301035e-48  1.989904957112024e-47
23.6600  9.819922403191500e-25  -2.180453044916291e-24  2.377187740542363e-48  1.903469196433824e-47
23.6700  9.604280060984040e-25  -2.132570996324305e-24  2.273929527181821e-48  1.820787957144858e-47
23.6800  9.393373155355752e-25  -2.085740422141600e-24  2.175156554277711e-48  1.741698153610757e-47
23.6900  9.187097697640194e-25  -2.039938232327838e-24  2.080673995856413e-48  1.666043784169087e-47
23.7000  8.985351982728636e-25  -1.995141843892554e-24  1.990295488625491e-48  1.593675623421933e-47
23.7100  8.788036538923880e-25  -1.951329169760499e-24  1.903842764379099e-48  1.524450927894417e-47
23.7200  8.595054078895234e-25  -1.908478607881503e-24  1.821145298370660e-48  1.458233154478555e-47
23.7300  8.406309451710567e-25  -1.866569030579483e-24  1.742039972959215e-48  1.394891691107132e-47
23.7400  8.221709595921641e-25  -1.825579774135333e-24  1.666370755866007e-48  1.334301599126292e-47
23.7500  8.041163493679745e-25  -1.785490628598586e-24  1.593988392406686e-48  1.276343366858756e-47
23.7600  7.864582125858889e-25  -1.746281827822794e-24  1.524750111092059e-48  1.220902673871527e-47
23.7700  7.691878428164501e-25  -1.707934039719739e-24  1.458519342016693e-48  1.167870165483141e-47
23.7800  7.522967248205954e-25  -1.670428356727649e-24  1.395165447479918e-48  1.117141237065668e-47
23.7900  7.357765303511778e-25  -1.633746286488740e-24  1.334563464307874e-48  1.068615827716019e-47
23.8000  7.196191140466824e-25  -1.597869742731462e-24  1.276593857368355e-48  1.022198222889579e-47
23.8100  7.038165094151172e-25  -1.562781036352982e-24  1.221142283792251e-48  9.777968656068701e-48
23.8200  6.883609249060963e-25  -1.528462866697484e-24  1.168099367436545e-48  9.353241758608484e-48
23.8300  6.732447400691773e-25  -1.494898313025995e-24  1.117360483143983e-48  8.946963778686391e-48
23.8400  6.584605017965625e-25  -1.462070826173539e-24  1.068825550373888e-48  8.558333348269542e-48
23.8500  6.440009206483079e-25  -1.429964220389486e-24  1.022398835797056e-48  8.186583908452631e-48
23.8600  6.298588672582294e-25  -1.398562665357093e-24  9.779887644653676e-49  7.830982197449314e-48
23.8700  6.160273688187348e-25  -1.367850678388286e-24  9.355077391836465e-49  7.490826804260921e-48
23.8800  6.024996056428468e-25  -1.337813116789851e-24  8.948719677274876e-49  7.165446785169637e-48
23.8900  5.892689078017244e-25  -1.308435170397253e-24  8.560012975662447e-49  6.854200340327278e-48
23.9000  5.763287518360219e-25  -1.279702354272415e-24  8.188190577651807e-49  6.556473547829215e-48
23.9100  5.636727575394652e-25  -1.251600501561846e-24  7.832519077549322e-49  6.271679152776502e-48
23.9200  5.512946848130611e-25  -1.224115756511609e-24  7.492296926699942e-49  5.999255408937699e-48
23.9300  5.391884305883867e-25  -1.197234567635673e-24  7.166853049708888e-49  5.738664970725557e-48
23.9400  5.273480258184411e-25  -1.170943681034290e-24  6.855545520770663e-49  5.489393833303047e-48
23.9500  5.157676325345786e-25  -1.145230133859090e-24  6.557760297494552e-49  5.250950318728163e-48
23.9600  5.044415409680703e-25  -1.120081247921695e-24  6.272910009729108e-49  5.022864106137680e-48
23.9700  4.933641667348744e-25  -1.095484623442668e-24  6.000432800996618e-49  4.804685304056931e-48
